Segmento;codigo;Produto;Suporte;Transferencia Telefone;Transferencia Blip
ENERGIA SOLAR;492;15000 MAX G2;Sim;energia_solar;Energia Solar Corp.
ENERGIA SOLAR;482;BATERIA DE LITIO 48V 75AH;Sim;energia_solar;Energia Solar Corporativo
ENERGIA SOLAR;492;BCA4_750-5,2-67-72V;Sim;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;BCP3_500-3,5-62-48V;Sim;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;BCP3_750-3,5-95-72V;Sim;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;BYD 550;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;Conector MC4;Sim;energia_solar;Energia Solar Corp.
ENERGIA SOLAR;492;Conectores para sistemas fotovoltaicos;Sim;energia;Energia Solar Corp.
ENERGIA SOLAR;492;DS100 ULTRA;Sim;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;DS145 ULTRA;Sim;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;DS15 ULTRA;Sim;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;DS175 ULTRA;Sim;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;DS20 ULTRA;Sim;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;DS215 ULTRA;Sim;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;DS3;Sim;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;DS30 ULTRA;Sim;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;DS3220;Sim;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;DS5;Sim;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;DS5380;Sim;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;DS60 ULTRA;Sim;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;DTM Wi-fi (Datalogger);Sim;energia_solar;Energia Solar Corporativo
ENERGIA SOLAR;492;DTM WIFI;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;ECM 2024;Sim;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;ECM 4024;Sim;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;ECM 6048;Sim;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;ECP 1024;Sim;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;ECP 2024;Sim;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;ECP 3024;Sim;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;EGT 10000 MAX;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 10000 PRO G2;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 11000 MAX;Sim;energia_solar;Energia Solar Corp.
ENERGIA SOLAR;492;EGT 1200 MICRO;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 12000 MAX;Sim;energia_solar;Energia Solar Corp.
ENERGIA SOLAR;492;EGT 12000 MAX G2;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 12033X;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 12046X;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 125000 HMAX;Sim;energia;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 13000 MAX;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 15000 MAX;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 15000 MAX 220V;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 15000 MAX 220V G2;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 15000 MAX G2;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 1600 LITE;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 2000 LITE;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 2000 LITE G2;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 2000 MICRO;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 20000 MAX;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 20000 MAX 220V;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 20000 MAX 220V G2;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 22000 MAX 220V;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 2250 MICRO;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 2500 PRO;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 25000 MAX;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 250000 HMAX;Sim;energia;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 3000 LITE;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 3000 LITE G2;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 30000 MAX;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 3212X;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 3215X;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 33000 MAX;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 33000 MAX G2;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 3600 PRO;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 40000 MAX;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 40000 MAX G2;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 4600 PRO;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 500 MICRO;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 50000 MAX;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 600 MICRO;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 6000 PRO;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 60000 MAX;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 75000 MAX 220V G2;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 8000 PRO;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 8000 PRO G2;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 80000 MAX;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 9000 PRO;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EMS 100MF;Sim;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;EMS 160P;Sim;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;EMS 170M;Sim;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;EMS 200MF;Sim;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;EMS 330P;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EMSB 455 HC;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EMSB 535M HC;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EMSB 555 HC;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EMSC 330P;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EMSC 415M HC;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EMSC 450BM HC;Sim;energia;Energia Solar On-Grid
ENERGIA SOLAR;492;EMSC 555 HC;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EMSC-585W;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EMSE 535M HC;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EMSG 545M HC;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EMSH 335P HC;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EMSH 540BM HC;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EMSH 550 HC;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EMSJ 340P;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EMSJ 445M HC;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EMSL 590M HC;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EMSS 550 HC FINAME;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EMST 335P HC;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EMST 340P HC;Sim;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;EMST 340P HC G2;Sim;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;EMST 380M;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;482;EMST 430 SG BLACK;Sim;energia_solar;Energia Solar Corp.
ENERGIA SOLAR;482;EMST 440M HC;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EMST 545B SG;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EMST 555M HC;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EMSZ 335P DG;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EMSZ 345P DG;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EMSZ 380M DG;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EMSZ 420M HC;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EMSZ 430 SG BLACK;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EMSZ 430M HC;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EPW 2000 X;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;482;EPW MASTER;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EPWS 2000;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EPWU 2000;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;ESP 1x160Wp;Sim;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;ESP 1x335Wp;Sim;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;ESP 2x160Wp;Sim;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;Estrutura de fixação em telha fibrocimento - Alumínio 6063 - T6;Sim;energia_solar;Energia Solar Corp.
ENERGIA SOLAR;492;Estrutura de fixação em telha met�lica - Alumínio 6063 - T6;Sim;energia_solar;Energia Solar Corp.
ENERGIA SOLAR;492;Estrutura fixação - Laje;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;Estrutura fixação - Mini trilho;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;Estrutura fixação - Solo;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;Estrutura fixação - Telha Cer�mica;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;Estrutura fixação - Telha Fibrocimento;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;Estrutura fixação - Telha Met�lica;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;GAB 2BAT105;Sim;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;Gerador trif�sico;Sim;energia;Energia Solar Corp.
ENERGIA SOLAR;492;ICS 5001 G2;Sim;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;ICS 5002;Sim;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;ICS 5002 G2;Sim;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;IMD 1001;Sim;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;IMD 1002;Sim;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;IMD 1501;Sim;energia_solar;Energia Corporativo
ENERGIA SOLAR;492;IMD 1502;Sim;energia_solar;Energia Corporativo
ENERGIA SOLAR;492;IMD 601;Sim;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;IMD 602;Sim;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;IMD 651;Sim;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;IMD 652;Sim;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;IMV 1101;Sim;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;IMV 1102;Sim;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;IMV 2501;Sim;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;IMV 2502;Sim;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;IMV 401;Sim;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;IMV 402;Sim;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;Intelbras Solar;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-10K M7;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-10K M7 AFCI;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-110K T6;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-110K T6 AFCI;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-12K T2;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-12K T2 AFCI;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-15K T2;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-15K T2 AFCI;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-15K T4-220V;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-15K T4-220V AFCI;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-20K T2;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-20K T2 AFCI;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-20K T4-220V;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-20K T4-220V AFCI;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-25K T4;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-25K T4 AFCI;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-33K T4;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-33K T4 AFCI;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-3K M3;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-3K M3 AFCI;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-40K T4;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-40K T4 AFCI;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-50K T4;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-50K T4 AFCI;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-5K M5;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-5K M5 AFCI;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-6K M5;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-6K M5 AFCI;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-7,5K M7;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-7,5K M7 AFCI;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-75K T6;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-75K T6 AFCI;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-75K T6-220V;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-75K T6-220V AFCI;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-8K M7;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-8K M7 AFCI;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;ISQ 4001;Sim;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;ISQ 4002;Sim;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;ISV 1501;Sim;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;ISV 1502;Sim;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;ISV 751;Sim;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;ISV 752;Sim;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;LSI 12000 PRO;Sim;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;LSI 18000 PRO;Sim;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;LSI 4800;Sim;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;LSI 6000 PRO;Sim;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;LSP 10200 PRO;Sim;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;LSP 17000 PRO;Sim;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;493;LSP 20400 PRO;Sim;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;Modulo Fotovoltaico EMS 335 HC;Sim;energia_solar;Controle de Acesso MG
ENERGIA SOLAR;492;Modulo Fotovoltaico Monocristalino - EMSZ 425M HC;Sim;energia_solar;Energia Solar Corp.
ENERGIA SOLAR;492;Modulo Fotovoltaico Monocristalino Half-Cell 535 W-EMSB-535M HC;Sim;energia_solar;Energia Solar Corp.
ENERGIA SOLAR;492;Plataforma Solar;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;RENO-B 550;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;RENO-C 555;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;RENO-R 550;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;Solar PLUS;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;Solar Send;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;Solar X;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;SS8-72HD-575N;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;String Box - ESB 1106;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;String Box - ESB 4210;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;String Box - ESB 4410;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;�BH-570W;Sim;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;�EMSD-585W;Sim;energia_solar;Energia Solar On-Grid
;482;EAC 202 - Adaptador eletr�nico;Sim;varejo_energia;Varejo Energia
;482;EC 1 Fast;Sim;varejo_energia;Varejo Energia
;482;EC 11 Power 20 W;Sim;varejo_energia;Varejo Energia
;482;EC1 Quick;Sim;varejo_energia;Varejo Energia
;482;EC2 Fast;Sim;varejo_energia;Varejo Energia
;482;EC4 Quick Desktop;Sim;varejo_energia;Varejo Energia
;482;ECV2 Fast;Sim;varejo_energia;Varejo Energia
;482;ESI 5001;Sim;varejo_energia;Varejo Energia
;482;ESI 5002;Sim;varejo_energia;Varejo Energia
;482;ESI 5003;Sim;varejo_energia;Varejo Energia
;482;ESP 180;Sim;varejo_energia;Varejo Energia
;482;ESP 180 AE;Sim;varejo_energia;Varejo Energia
;482;ESP 180 E;Sim;varejo_energia;Varejo Energia
;482;ESP 180 E+;Sim;varejo_energia;Varejo Energia
;482;ESP 360;Sim;varejo_energia;Varejo Energia
;482;ESP 360 A;Sim;varejo_energia;Varejo Energia
;482;ESP 360 E;Sim;varejo_energia;Varejo Energia
;482;ESP 360+;Sim;varejo_energia;Varejo Energia
CONVERSORES;492;LSM 950;Sim;varejo_energia_solar;Varejo Solar
Analógico/HIBRIDO*;435;IP 600;Nâo;Verificar Segmento;Telecom Analógico/Hìbrido*
Analógico/HIBRIDO*;435;IP 700;Nâo;Verificar Segmento;Telecom Analógico/Hìbrido*
Analógico/HIBRIDO*;435;ITA 700;Nâo;Verificar Segmento;Telecom Analógico/Hìbrido*
Analógico/HIBRIDO*;435;PI 100;Nâo;Verificar Segmento;Telecom Analógico/Hìbrido*
Analógico/HIBRIDO*;435;TEX 516i;Nâo;Verificar Segmento;Telecom Analógico/Hìbrido*
Analógico/HIBRIDO*;435;XME 1000;Nâo;Verificar Segmento;Telecom Analógico/Hìbrido*
Analógico/HIBRIDO*;435;XPE 1001t;Nâo;Verificar Segmento;Telecom Analógico/Hìbrido*
REDES FIBRA OPTICA;476;S3028G-B;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;AN6000-15;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;AN6000-2;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;AN6000-7;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;AN6001-G16;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;BC2U 500;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;BD1U 400;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;BD1U 800;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;BF1U 290;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;BF1U 290;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;BF1U 400;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;BF1U 800;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;Cabo óptico Drop de 1 km;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;COC 4038;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;475;Customize;Sim;redes_home_office;Redes Home Office
REDES FIBRA OPTICA;478;Customize PON;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;FC67CBR Fast Cam;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;FC80CBR Fast Cam;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;FF1U;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;FF1U;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;GPON;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;GPON & XGS-PON;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;IL5CAZ Impact Lan;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;Injetor AF 4805;Sim;redes_empresariais;Redes Empresariais
REDES FIBRA OPTICA;476;Injetor PoE 200G;Sim;redes_empresariais;Redes Empresariais
REDES FIBRA OPTICA;478;KEYSTONE;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;KFM 112;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;KFS 1120;Nâo;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;KFSD 1120 A;Nâo;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;KFSD 1120 B;Nâo;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;KGM 1105;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;KGM 2105;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;KGS 1115;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;KGS 1120;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;KGS 2110;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;KGSD 1120 A;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;KGSD 1120 B;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;KGSD 2110 A;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;KGSD 2110 B;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;Kit Porca Gaiola, Parafuso e Arruela M5 - KPP;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;Kit Rod�zio para Racks - KRR;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;Kit ventilação para Racks com 4 ventiladores - KVR 4V;Sim;redes_fibra_optica;Redes Empresariais
REDES FIBRA OPTICA;478;KPSD 1120;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;KPSD 1120 G;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;KPSD 1120 G C+;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;KRV 4V;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;KTS 2110;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;KTS 2110 +;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;KX 1400;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;KX 1400 R;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;MC8CBR Multi Cam;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;MRD 1247;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;MRD 1257;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;MRD 347;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;MRD 357;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;MRD 547;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;MRD 557;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;MRD 847;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;MRD 857;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;MRM 337;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;MRM 537;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;OCH1U 40;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;OCH1U 40;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;OCV 36;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;OCV 44;Sim;redes_fibra_optica;Redes Fibra
